00795799TROSGNISTAN MISSION              IS TD01N140924                    
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  13234760000000032500
40                  11795710000000020000
40                  12293760000000020000
40                  13704770000000020000
40                  16608770000000040000
40                  11512730000000020000
40                  11356720000000030000
40                  18698740000000020000
40                  18706740000000020000
40                  17149710000000020000
40                  13580760000000040000
40                  14750780000000020000
40                  18893770000000020000
40                  14016780000000035000
40                  16780770000000020000
40                  14303700000000020000
40                  11403750000000020000
40                  12434760000000020000
40                  11376780000000050000
40                  10567790000000117500
40                  14473740000000020000
40                  18162710000000040000
40                  10544770000000020000
40                  10091740000000020000
40                  17201760000000020000
40                  10878730000000020000
40                  14355770000000042500
40                  12922750000000052500
40                  18603780000000020000
40                  10997790000000060000
40                  10543780000000112500
40                  14290750000000090000
40                  10851740000000005000
40                  16837700000000010000
40                  14561770000000020000
40                  12338730000000020000
40                  14974780000000040000
40                  10446760000000020000
40                  12249710000000065000
40                  13490750000000020000
40                  16500760000000010000
40                  12418760000000020000
40                  10528770000000020000
40                  17279730000000020000
40                  11090730000000020000
40                  10222760000000020000
40                  13425750000000040000
40                  10931780000000020000
40                  10931780000000020000
40                  10931780000000020000
40                  15359700000000015000
40                  18912740000000020000
40                  10298750000000020000
40                  16767740000000005000
40                  10293700000000020000
40                  10297760000000120000
40                  15031760000000050000
40                  10870710000000010000
40                  13525740000000020000
40                  15478760000000020000
40                  11496730000000020000
40                  11567770000000040000
40                  10691780000000020000
40                  17015720000000020000
40                  12149720000000050000
40                  15536760000000020000
40                  11724770000000020000
40                  10433710000000020000
40                  11317700000000315000
40                  12255720000000020000
40                  17003760000000030000
40                  13858710000000065000
40                  11239750000000060000
40                  19711750000000020000
40                  16697790000000020000
40                  13437710000000070000
40                  12975710000000020000
40                  12824740000000020000
40                  10364740000000050000
40                  10499720000000020000
40                  10439750000000020000
40                  12036780000000020000
40                  10991750000000055000
40                  12444740000000080000
40                  14121700000000020000
40                  12443750000000049000
40                  12012760000000020000
40                  12102770000000015000
40                  10681700000000020000
40                  18669790000000040000
40                  12207710000000050000
40                  17628710000000020000
40                  15628750000000020000
40                  11638720000000002500
40                  12913760000000020000
40                  17058700000000020000
40                  17827700000000020000
40                  12395730000000020000
40                  11467780000000010000
40                  11402760000000020000
40                  16169780000000020000
40                  16169780000000020000
40                  16169780000000020000
40                  11745720000000050000
40                  11513720000000085000
40                  13258770000000005000
40                  11373710000000020000
40                  19525710000000060000
40                  10800760000000022500
40                  12084790000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
