00795799TROSGNISTAN MISSION              IS TD01N150203           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  17218770000000020000
40                  13395710000000020000
40                  11907760000000020000
40                  14803750000000020000
40                  13084770000000020000
40                  13401730000000040000
40                  10728750000000040000
40                  13565750000000020000
40                  10953710000000020000
40                  10396760000000020000
40                  15093710000000020000
40                  15358710000000020000
40                  12695700000000032500
40                  10778740000000020000
40                  17340780000000020000
40                  11281720000000020000
40                  16961780000000040000
40                  18896740000000020000
40                  13554780000000020000
40                  11969710000000020000
40                  18695770000000040000
40                  16873750000000025000
40                  14749720000000020000
40                  13833710000000020000
40                  10843750000000035000
40                  11395750000000020000
40                  13900790000000060000
40                  10057760000000020000
40                  10057760000000020000
40                  14653760000000050000
40                  16724760000000010000
40                  16137770000000050000
40                  14762740000000042500
40                  12843710000000050000
40                  14309740000000020000
40                  10969730000000060000
40                  12254730000000040000
40                  12255720000000020000
40                  17242770000000020000
40                  12257700000000020000
40                  14998700000000020000
40                  11696710000000040000
40                  14032780000000060000
40                  14031790000000050000
40                  13965710000000020000
40                  14958780000000040000
40                  10347760000000040000
40                  16851710000000020000
40                  13758720000000020000
40                  11505720000000020000
40                  12171730000000030000
40                  18112720000000090000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
